season,season_type,week,contestant,fan_mean,fan_std,ci_lower,ci_upper,ci_width,MCC_unweighted_week,MCC_weighted_week,ACC_mean_week
S10,Percent,Week_2,Buzz Aldrin,0.032418868900250745,0.017783664949719297,0.009615608632486353,0.07724145677943861,0.06762584814695226,0.0014,0.04542345399482003,0
S10,Percent,Week_2,Chad Ochocinco,0.05639862309843456,0.030036189065799322,0.017936430312376208,0.13021513596159112,0.11227870564921491,0.0014,0.04542345399482003,0
S10,Percent,Week_2,Evan Lysacek,0.1377554816539099,0.06368909833549642,0.047292436388737764,0.2908505843081349,0.24355814791939712,0.0014,0.04542345399482003,0
S10,Percent,Week_2,Pamela Anderson,0.10547615447088816,0.05147305353580967,0.03505884620538014,0.23243465941975736,0.19737581321437722,0.0014,0.04542345399482003,0
S10,Percent,Week_2,Nicole Scherzinger,0.20687292649884906,0.08561930920600778,0.07764281863810708,0.40783646945603985,0.3301936508179328,0.0014,0.04542345399482003,0
S10,Percent,Week_2,Erin Andrews,0.11420302157087729,0.05559434376661565,0.03800556239799093,0.2518019877151912,0.21379642531720025,0.0014,0.04542345399482003,0
S10,Percent,Week_2,Kate Gosselin,0.0465881711375979,0.025518471346670884,0.014571322976459142,0.11226807868024388,0.09769675570378474,0.0014,0.04542345399482003,0
S10,Percent,Week_2,Jake Pavelka,0.08574131988409955,0.04418874922833219,0.02737432184144361,0.19579249868821644,0.16841817684677282,0.0014,0.04542345399482003,0
S10,Percent,Week_3,Aiden Turner,0.06495920343987159,0.035094944110416366,0.02021154965347845,0.15402123517844865,0.1338096855249702,0.7549,0.902686105431241,1
S10,Percent,Week_3,Niecy Nash,0.08656367359510471,0.043880977709715,0.027278338359243325,0.1959774958848647,0.1686991575256214,0.7549,0.902686105431241,1
S10,Percent,Week_3,Buzz Aldrin,0.026741225987258664,0.01263597482544325,0.00903517427597129,0.05742275653319431,0.04838758225722302,0.7549,0.902686105431241,1
S10,Percent,Week_3,Chad Ochocinco,0.06429009064114241,0.033627856908751835,0.020186365751517183,0.14735585494430983,0.12716948919279264,0.7549,0.902686105431241,1
S10,Percent,Week_3,Evan Lysacek,0.1901302769046713,0.08277129371865632,0.06817134665099599,0.38647780728128067,0.31830646063028467,0.7549,0.902686105431241,1
S10,Percent,Week_3,Pamela Anderson,0.10458905051380024,0.0522726015219371,0.03344664139872999,0.23274271575185493,0.19929607435312494,0.7549,0.902686105431241,1
S10,Percent,Week_3,Nicole Scherzinger,0.19828752635599783,0.08426754088476437,0.07344148630358678,0.4009503402017129,0.3275088538981261,0.7549,0.902686105431241,1
S10,Percent,Week_3,Erin Andrews,0.13115957928794436,0.06213662658357374,0.0433552203750362,0.28373661058097926,0.24038139020594307,0.7549,0.902686105431241,1
S10,Percent,Week_3,Kate Gosselin,0.042686604452685364,0.021968810303339484,0.013559934825432234,0.09814267751047506,0.08458274268504283,0.7549,0.902686105431241,1
S10,Percent,Week_3,Jake Pavelka,0.09059276882005801,0.046039911731153606,0.02863804215245653,0.20377159681481852,0.175133554662362,0.7549,0.902686105431241,1
S10,Percent,Week_4,Aiden Turner,0.03263019342265933,0.01388954621442416,0.012097250649416419,0.06516456988219305,0.053067319232776626,0.2353,0.5710388228760195,1
S10,Percent,Week_4,Niecy Nash,0.07014127762912283,0.036286101999640746,0.022127301423609105,0.1607241967806796,0.13859689535707048,0.2353,0.5710388228760195,1
S10,Percent,Week_4,Chad Ochocinco,0.08054797142059565,0.04181575803038916,0.026031896375956085,0.1808885956553,0.15485669927934392,0.2353,0.5710388228760195,1
S10,Percent,Week_4,Evan Lysacek,0.24196513566343775,0.09742893969336362,0.0916789824797172,0.46568699871193686,0.3740080162322197,0.2353,0.5710388228760195,1
S10,Percent,Week_4,Pamela Anderson,0.12702472288240055,0.06199333343467415,0.04250129078508966,0.28064589050995914,0.23814459972486948,0.2353,0.5710388228760195,1
S10,Percent,Week_4,Nicole Scherzinger,0.22388718466937133,0.09501443784305973,0.08023812127422696,0.44697975824542946,0.3667416369712025,0.2353,0.5710388228760195,1
S10,Percent,Week_4,Erin Andrews,0.10501617687557117,0.05475930586477784,0.033488514594621155,0.24409890659844202,0.21061039200382087,0.2353,0.5710388228760195,1
S10,Percent,Week_4,Kate Gosselin,0.04138766216195296,0.020526869823854953,0.012544533435988891,0.0902585853742971,0.0777140519383082,0.2353,0.5710388228760195,1
S10,Percent,Week_4,Jake Pavelka,0.0773996752714627,0.04063629019532315,0.02474795928112252,0.18060924591137442,0.1558612866302519,0.2353,0.5710388228760195,1
S10,Percent,Week_5,Niecy Nash,0.06116222737578806,0.03245191605407716,0.019252697717395965,0.14296221847541,0.12370952075801403,0.9261,0.975583865493886,1
S10,Percent,Week_5,Chad Ochocinco,0.06617153890490374,0.034647404272913886,0.020665763767891927,0.1522864372189904,0.13162067345109849,0.9261,0.975583865493886,1
S10,Percent,Week_5,Evan Lysacek,0.25872323965872557,0.10330535309225705,0.09702147855125118,0.49417812784270065,0.39715664929144945,0.9261,0.975583865493886,1
S10,Percent,Week_5,Pamela Anderson,0.11040556542088818,0.05593557557807053,0.034963270384079655,0.25000212313537795,0.2150388527512983,0.9261,0.975583865493886,1
S10,Percent,Week_5,Nicole Scherzinger,0.28378435486490644,0.1096020684334543,0.10671053133809827,0.5297477384304455,0.42303720709234727,0.9261,0.975583865493886,1
S10,Percent,Week_5,Erin Andrews,0.10319066783315438,0.053098258288108706,0.03178234557924917,0.23587328289681295,0.20409093731756378,0.9261,0.975583865493886,1
S10,Percent,Week_5,Kate Gosselin,0.026076480079600416,0.01319462063307392,0.008028371227008668,0.05902702138904491,0.050998650162036245,0.9261,0.975583865493886,1
S10,Percent,Week_5,Jake Pavelka,0.09048592586085952,0.04741929986199843,0.02780301048085394,0.20808680027475843,0.1802837897939045,0.9261,0.975583865493886,1
S10,Percent,Week_6,Niecy Nash,0.06800385007447361,0.033930317435855076,0.021629381810442595,0.15113328811297036,0.12950390630252775,0.4128,0.7924410279691982,1
S10,Percent,Week_6,Chad Ochocinco,0.08940234330755512,0.046269359049389454,0.02799945899658874,0.20646054107494866,0.17846108207835992,0.4128,0.7924410279691982,1
S10,Percent,Week_6,Evan Lysacek,0.1664049907774655,0.07747722425167476,0.05592898896604959,0.3543575071440174,0.29842851817796784,0.4128,0.7924410279691982,1
S10,Percent,Week_6,Pamela Anderson,0.11868159567108702,0.05952395528847807,0.037852595992517696,0.26855330321418347,0.23070070722166577,0.4128,0.7924410279691982,1
S10,Percent,Week_6,Nicole Scherzinger,0.35656217560211884,0.12281828155548137,0.14833881261442108,0.6129779166675002,0.4646391040530792,0.4128,0.7924410279691982,1
S10,Percent,Week_6,Erin Andrews,0.15422595523427104,0.07462769123871672,0.049203451808745594,0.33626875854354055,0.28706530673479497,0.4128,0.7924410279691982,1
S10,Percent,Week_6,Jake Pavelka,0.04671908933062614,0.01943581431581975,0.017310913881167685,0.09122778235891367,0.07391686847774598,0.4128,0.7924410279691982,1
S10,Percent,Week_7,Niecy Nash,0.04567066164047392,0.025955432791384358,0.013229640789395833,0.11351614993810875,0.10028650914871293,0.0651,0.49692898760481025,1
S10,Percent,Week_7,Chad Ochocinco,0.10563819259601791,0.05573668374445224,0.031744863682722425,0.24743811331859705,0.21569324963587463,0.0651,0.49692898760481025,1
S10,Percent,Week_7,Evan Lysacek,0.2277418719730748,0.09916375671419324,0.07734461673766385,0.4577662559551638,0.38042163921749994,0.0651,0.49692898760481025,1
S10,Percent,Week_7,Pamela Anderson,0.1087698741650056,0.056824624868997184,0.033487163628942704,0.2500184053999407,0.21653124177099797,0.0651,0.49692898760481025,1
S10,Percent,Week_7,Nicole Scherzinger,0.38206159570912757,0.12617467126160264,0.15946436633854155,0.648937375297578,0.48947300895903645,0.0651,0.49692898760481025,1
S10,Percent,Week_7,Erin Andrews,0.13011780391630015,0.06512673946721818,0.03995730214384999,0.29143619544444965,0.2514788933005997,0.0651,0.49692898760481025,1
S10,Percent,Week_8,Niecy Nash,0.05060449167955017,0.02454601373484311,0.016117504673098346,0.11038618152909603,0.09426867685599769,0.7737,0.944938661593882,1
S10,Percent,Week_8,Chad Ochocinco,0.10225979924402412,0.05167614020293224,0.03175038710664911,0.23262649070095137,0.20087610359430225,0.7737,0.944938661593882,1
S10,Percent,Week_8,Evan Lysacek,0.23258787103444473,0.10262316062681894,0.07839762612016772,0.47150259382700777,0.39310496770684006,0.7737,0.944938661593882,1
S10,Percent,Week_8,Nicole Scherzinger,0.4503026082195461,0.13353116627623718,0.20681742353115157,0.711714848143941,0.5048974246127895,0.7737,0.944938661593882,1
S10,Percent,Week_8,Erin Andrews,0.16424522982109066,0.07996942241435315,0.05100089194470441,0.3613649207836155,0.31036402883891107,0.7737,0.944938661593882,1
S10,Percent,Week_9,Chad Ochocinco,0.06789575551370658,0.0344841042693501,0.019468217276482118,0.15179316213345942,0.1323249448569773,0.9189,0.98580388258018,1
S10,Percent,Week_9,Evan Lysacek,0.2967792732678655,0.12214494345094383,0.10504029225779178,0.570749826543684,0.46570953428589223,0.9189,0.98580388258018,1
S10,Percent,Week_9,Nicole Scherzinger,0.4584060774345816,0.13971515804574253,0.20235533768046834,0.7361817104670371,0.5338263727865687,0.9189,0.98580388258018,1
S10,Percent,Week_9,Erin Andrews,0.176918893782742,0.08367990939125573,0.05626892674939899,0.3773583452554294,0.3210894185060304,0.9189,0.98580388258018,1
S10,Percent,Week_10,Evan Lysacek,0.2345856713803868,0.1126830665636187,0.06822592993460995,0.49516296875185317,0.4269370388172432,,,-1
S10,Percent,Week_10,Nicole Scherzinger,0.6002352183691401,0.13856215162252658,0.3177949860467785,0.8431159399937148,0.5253209539469363,,,-1
S10,Percent,Week_10,Erin Andrews,0.16517911025047427,0.08466989795580666,0.04798394068573228,0.37389874761283215,0.32591480692709984,,,-1
S11,Percent,Week_1,David Hasselhoff,0.03585997904480358,0.013890759189196022,0.014297824553845349,0.06758347102998671,0.05328564647614137,0.26,0.5930411374801607,1
S11,Percent,Week_1,Florence Henderson,0.07447352416802629,0.037777344570254466,0.02505140241598003,0.1707832628818383,0.14573186046585826,0.26,0.5930411374801607,1
S11,Percent,Week_1,Kyle Massey,0.11797333720825022,0.05700328123581246,0.03929432370188298,0.2581800465595863,0.21888572285770333,0.26,0.5930411374801607,1
S11,Percent,Week_1,Jennifer Grey,0.1297202450943019,0.06028234661105649,0.044775989945911275,0.2774429773745649,0.23266698742865363,0.26,0.5930411374801607,1
S11,Percent,Week_1,Rick Fox,0.10792078513232128,0.0526540508814351,0.03675674724132842,0.23661953252378978,0.19986278528246137,0.26,0.5930411374801607,1
S11,Percent,Week_1,Kurt Warner,0.07952734292171651,0.0405135855119554,0.02619713833753337,0.18034467005884608,0.1541475317213127,0.26,0.5930411374801607,1
S11,Percent,Week_1,Margaret Cho,0.060034195951837496,0.028804372151551086,0.02103803885443678,0.13242110900201123,0.11138307014757445,0.26,0.5930411374801607,1
S11,Percent,Week_1,Michael Bolton,0.06251740781273608,0.03144146817071387,0.021896262530197007,0.1463348452239446,0.1244385826937476,0.26,0.5930411374801607,1
S11,Percent,Week_1,Brandy,0.11714213597667934,0.05615029217558328,0.03970613216567136,0.25360087675881865,0.21389474459314728,0.26,0.5930411374801607,1
S11,Percent,Week_1,The Situation,0.059442372153297375,0.0288796240415389,0.021240349772291542,0.13414044960480867,0.11290009983251713,0.26,0.5930411374801607,1
S11,Percent,Week_1,Audrina Patridge,0.08096974186617902,0.04146579177264338,0.02616234155538197,0.18620451764243848,0.1600421760870565,0.26,0.5930411374801607,1
S11,Percent,Week_1,Bristol Palin,0.07441893266659236,0.03860562451842876,0.02505261245774244,0.17263577889035844,0.14758316643261601,0.26,0.5930411374801607,1
S11,Percent,Week_2,Florence Henderson,0.06847224247644446,0.035495141733298805,0.022276251089128986,0.1577207638144238,0.1354445127252948,0.9383,0.979032438840912,1
S11,Percent,Week_2,Kyle Massey,0.1268284676035278,0.06099161538512704,0.04251031088431084,0.27730452990572635,0.2347942190214155,0.9383,0.979032438840912,1
S11,Percent,Week_2,Jennifer Grey,0.16436093348206965,0.07381167662755261,0.058509387403629036,0.34258886979157893,0.2840794823879499,0.9383,0.979032438840912,1
S11,Percent,Week_2,Rick Fox,0.10802275761512631,0.052811985944282394,0.03560084198569422,0.23781903681580208,0.20221819483010786,0.9383,0.979032438840912,1
S11,Percent,Week_2,Kurt Warner,0.08754438808929918,0.04418268757977379,0.028480709035686363,0.19562297102334789,0.16714226198766152,0.9383,0.979032438840912,1
S11,Percent,Week_2,Margaret Cho,0.052065974697282795,0.027768067983002926,0.016688636927949096,0.12166856272032606,0.10497992579237696,0.9383,0.979032438840912,1
S11,Percent,Week_2,Michael Bolton,0.026981146373189303,0.01272130514390515,0.00898732071199767,0.057782011578178485,0.048794690866180816,0.9383,0.979032438840912,1
S11,Percent,Week_2,Brandy,0.11502183636819525,0.05525775251365978,0.03862673457327482,0.24974537675883776,0.21111864218556295,0.9383,0.979032438840912,1
S11,Percent,Week_2,The Situation,0.05165884488528311,0.02734215689206699,0.01658120424932415,0.12098324359850887,0.10440203934918472,0.9383,0.979032438840912,1
S11,Percent,Week_2,Audrina Patridge,0.10749430030869246,0.05187561889598928,0.03596160197863152,0.23607856656165158,0.20011696458302006,0.9383,0.979032438840912,1
S11,Percent,Week_2,Bristol Palin,0.09154910809972924,0.045331293347316226,0.030269564014145513,0.20502569831144232,0.1747561342972968,0.9383,0.979032438840912,1
S11,Percent,Week_3,Florence Henderson,0.05754559951342479,0.0297034910855838,0.01930353420579223,0.13214847741111865,0.11284494320532643,0.6381,0.8389594874172837,1
S11,Percent,Week_3,Kyle Massey,0.12476023237363527,0.061226920387658104,0.04035926845389232,0.2787161356871258,0.23835686723323346,0.6381,0.8389594874172837,1
S11,Percent,Week_3,Jennifer Grey,0.16712769579746403,0.07331380040610287,0.05875822944678469,0.3389448162384073,0.28018658679162256,0.6381,0.8389594874172837,1
S11,Percent,Week_3,Rick Fox,0.12381573186182415,0.05843659245878829,0.04210630410296383,0.2694749853508775,0.22736868124791365,0.6381,0.8389594874172837,1
S11,Percent,Week_3,Kurt Warner,0.0964058674103957,0.047474313566491184,0.03131868816854621,0.21370854855932345,0.18238986039077723,0.6381,0.8389594874172837,1
S11,Percent,Week_3,Margaret Cho,0.028157183775282663,0.012268512498793838,0.010433380399474149,0.057715037554575375,0.04728165715510123,0.6381,0.8389594874172837,1
S11,Percent,Week_3,Brandy,0.12985536012366233,0.06177798186598602,0.044473569870414814,0.27819443876765737,0.23372086889724256,0.6381,0.8389594874172837,1
S11,Percent,Week_3,The Situation,0.04863971791443271,0.024900330729026542,0.0159263346720589,0.1115248902351047,0.0955985555630458,0.6381,0.8389594874172837,1
S11,Percent,Week_3,Audrina Patridge,0.16003060551530188,0.07331859472656288,0.05688952399208779,0.33997207122256123,0.28308254723047344,0.6381,0.8389594874172837,1
S11,Percent,Week_3,Bristol Palin,0.06366200571285346,0.032094377166493465,0.02179897873722316,0.1449767666304246,0.12317778789320144,0.6381,0.8389594874172837,1
S11,Percent,Week_4,Florence Henderson,0.05498462156045625,0.029049939821224918,0.018063457880354548,0.1282224114902933,0.11015895360993874,0.766,0.9128160969948271,1
S11,Percent,Week_4,Kyle Massey,0.11172535044835263,0.055717191969737616,0.03544014644777057,0.2481150386635431,0.21267489221577252,0.766,0.9128160969948271,1
S11,Percent,Week_4,Jennifer Grey,0.24524937709717837,0.09750345726863553,0.09180527741638513,0.4666228706175935,0.3748175932012084,0.766,0.9128160969948271,1
S11,Percent,Week_4,Rick Fox,0.10661397712146085,0.05355483392109991,0.034672029280992306,0.238971873373612,0.2042998440926197,0.766,0.9128160969948271,1
S11,Percent,Week_4,Kurt Warner,0.07667353836121499,0.039633338912135746,0.024965893552713676,0.17583930057979183,0.15087340702707816,0.766,0.9128160969948271,1
S11,Percent,Week_4,Brandy,0.15490441551502848,0.0725027135790924,0.05226749627846444,0.3306002934900435,0.27833279721157905,0.766,0.9128160969948271,1
S11,Percent,Week_4,The Situation,0.029778712643593004,0.013556641560122916,0.01026617495986709,0.06188558562898855,0.05161941066912146,0.766,0.9128160969948271,1
S11,Percent,Week_4,Audrina Patridge,0.1653339480027351,0.07597017422684056,0.05634251741995318,0.3491015683942279,0.29275905097427474,0.766,0.9128160969948271,1
S11,Percent,Week_4,Bristol Palin,0.05473605924853158,0.028191565886745228,0.017573977972905233,0.1258733299946879,0.10829935202178266,0.766,0.9128160969948271,1
S11,Percent,Week_5,Florence Henderson,0.05481911525725766,0.029944699566216863,0.016461004916784074,0.12965040600360583,0.11318940108682177,0.1189,0.47531078355693857,1
S11,Percent,Week_5,Kyle Massey,0.07998581842182965,0.041947268324382204,0.025291233498764307,0.18481623814460768,0.15952500464584338,0.1189,0.47531078355693857,1
S11,Percent,Week_5,Jennifer Grey,0.2407133410186467,0.09725140725949814,0.09014731939207232,0.4626675281001447,0.3725202087080724,0.1189,0.47531078355693857,1
S11,Percent,Week_5,Rick Fox,0.12251956748687781,0.060252292251358704,0.04101140767041338,0.2714144665586363,0.23040305888822293,0.1189,0.47531078355693857,1
S11,Percent,Week_5,Kurt Warner,0.09703040603544776,0.050253558040823924,0.030450703632450588,0.22231708828328817,0.19186638465083758,0.1189,0.47531078355693857,1
S11,Percent,Week_5,Brandy,0.21894075415048256,0.09201228891211836,0.07983157156025528,0.43488680584847084,0.35505523428821556,0.1189,0.47531078355693857,1
S11,Percent,Week_5,Audrina Patridge,0.14831213215164538,0.06934959893888219,0.048925819641443775,0.3184940573261268,0.269568237684683,0.1189,0.47531078355693857,1
S11,Percent,Week_5,Bristol Palin,0.03767886547781082,0.02121525254782395,0.011174562855711946,0.09159118619646786,0.08041662334075592,0.1189,0.47531078355693857,1
S11,Percent,Week_6,Kyle Massey,0.09810922955723292,0.05183473920455625,0.030948287879920704,0.2284978751825529,0.1975495873026322,0.0006,0.11129600857613814,0
S11,Percent,Week_6,Jennifer Grey,0.18682009375245934,0.08411642795328232,0.06431426082087864,0.3905865737551478,0.32627231293426917,0.0006,0.11129600857613814,0
S11,Percent,Week_6,Rick Fox,0.12761691006700196,0.06271517440413546,0.041359571657228145,0.28304636174124326,0.2416867900840151,0.0006,0.11129600857613814,0
S11,Percent,Week_6,Kurt Warner,0.0588246079925146,0.03224793373243166,0.017793306669252083,0.140751560424604,0.12295825375535191,0.0006,0.11129600857613814,0
S11,Percent,Week_6,Brandy,0.2961407967170003,0.11079301009254654,0.1166261576996262,0.5433619355350157,0.42673577783538946,0.0006,0.11129600857613814,0
S11,Percent,Week_6,Audrina Patridge,0.1699273784698522,0.07905623906296025,0.05724276393099016,0.361022477218351,0.30377971328736086,0.0006,0.11129600857613814,0
S11,Percent,Week_6,Bristol Palin,0.0625609834439375,0.03468023935706776,0.018801659386294266,0.15021184160311588,0.1314101822168216,0.0006,0.11129600857613814,0
S11,Percent,Week_7,Kyle Massey,0.09187006267315265,0.048266173273205634,0.028050659441196803,0.21171695484367903,0.18366629540248222,0.0535,0.5206227553959237,1
S11,Percent,Week_7,Jennifer Grey,0.2521085143503048,0.10507964116936118,0.08940541400401081,0.49560389876770883,0.406198484763698,0.0535,0.5206227553959237,1
S11,Percent,Week_7,Rick Fox,0.13197157867466783,0.06582313052574648,0.042618801408041154,0.294312169132419,0.25169336772437784,0.0535,0.5206227553959237,1
S11,Percent,Week_7,Kurt Warner,0.12505909247619418,0.06366494709740114,0.039439237557138386,0.2832005711616527,0.24376133360451432,0.0535,0.5206227553959237,1
S11,Percent,Week_7,Brandy,0.33753225676782994,0.11989163753230657,0.1370345725188282,0.5949028676239306,0.4578682951051024,0.0535,0.5206227553959237,1
S11,Percent,Week_7,Bristol Palin,0.06145849505785038,0.03376065797903271,0.017922135221081062,0.14642871058499424,0.1285065753639132,0.0535,0.5206227553959237,1
S11,Percent,Week_8,Kyle Massey,0.1549550876629344,0.07620410714947873,0.04865398660647616,0.3427529121559059,0.29409892554942973,0.2776,0.7956909568890111,1
S11,Percent,Week_8,Jennifer Grey,0.29815678566357584,0.11686243246559341,0.10931562228080698,0.5553810241336594,0.44606540185285243,0.2776,0.7956909568890111,1
S11,Percent,Week_8,Kurt Warner,0.10585308497435603,0.05644185758852533,0.030988495538947308,0.2482366078138292,0.2172481122748819,0.2776,0.7956909568890111,1
S11,Percent,Week_8,Brandy,0.3662008690823198,0.12703081973009236,0.14687258863885763,0.6331499955266023,0.4862774068877447,0.2776,0.7956909568890111,1
S11,Percent,Week_8,Bristol Palin,0.0748341726168139,0.041283949142706035,0.021745138876707766,0.1781038437835017,0.15635870490679393,0.2776,0.7956909568890111,1
S11,Percent,Week_9,Kyle Massey,0.20272413611736173,0.09510932547797088,0.06435978396207569,0.42899705366252316,0.36463726970044746,0.0162,0.7551286701417964,1
S11,Percent,Week_9,Jennifer Grey,0.3904976500053573,0.13405402575369513,0.15881552621338296,0.6714839235790647,0.5126683973656818,0.0162,0.7551286701417964,1
S11,Percent,Week_9,Brandy,0.321306736488915,0.12462424365824763,0.11861386206541384,0.5966363521713148,0.478022490105901,0.0162,0.7551286701417964,1
S11,Percent,Week_9,Bristol Palin,0.08547147738836469,0.047951320119672895,0.02447290634462074,0.2064532604276335,0.18198035408301277,0.0162,0.7551286701417964,1
S11,Percent,Week_10,Kyle Massey,0.2714789510439511,0.12132273720476865,0.08181418776444813,0.5448365868798807,0.4630223991154325,,,-1
S11,Percent,Week_10,Jennifer Grey,0.5603762884573847,0.14418275869038377,0.2775406467379364,0.8211386549806649,0.5435980082427285,,,-1
S11,Percent,Week_10,Bristol Palin,0.1681447604986672,0.08804042881988927,0.04872828452649076,0.38823477543439305,0.3395064909079023,,,-1
S12,Percent,Week_1,Ralph Macchio,0.14176742972940792,0.06545966842244831,0.05098635103107541,0.30455732823681747,0.25357097720574207,,,-1
S12,Percent,Week_1,Chelsea Kane,0.10680018688078799,0.05204790516769395,0.03590703618186339,0.23432814357712536,0.19842110739526198,,,-1
S12,Percent,Week_1,Kirstie Alley,0.12963609841572069,0.06146733803446036,0.043481734167426865,0.2787321062948536,0.23525037212742675,,,-1
S12,Percent,Week_1,Hines Ward,0.10677500693909173,0.05159681707088941,0.03563677078584559,0.23334049246115526,0.19770372167530967,,,-1
S12,Percent,Week_1,Sugar Ray Leonard,0.07350781085953592,0.03758083096414768,0.02396305816829099,0.16709330779049592,0.1431302496222049,,,-1
S12,Percent,Week_1,Chris Jericho,0.0881510678808892,0.04454673020877036,0.02885798606778599,0.1997777312506681,0.1709197451828821,,,-1
S12,Percent,Week_1,Petra Nemcova,0.08064077174826585,0.040674592172710904,0.02661429757091048,0.18265338131356926,0.1560390837426588,,,-1
S12,Percent,Week_1,Mike Catherwood,0.04997082916349278,0.02705050250736119,0.015436380651736114,0.11849004365213327,0.10305366300039716,,,-1
S12,Percent,Week_1,Romeo,0.0880271356066016,0.04391046662556358,0.028696008118840113,0.19701812846591696,0.16832212034707683,,,-1
S12,Percent,Week_1,Wendy Williams,0.05507416613767129,0.02858903600294286,0.017561899721851678,0.12874724650821884,0.11118534678636716,,,-1
S12,Percent,Week_1,Kendra Wilkinson,0.07964949663853517,0.040092374357249896,0.026469830449759937,0.18117304305547027,0.15470321260571035,,,-1
S12,Percent,Week_2,Ralph Macchio,0.13719480788420477,0.06443033873968876,0.04689296576186122,0.2902795456820202,0.24338657992015897,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Chelsea Kane,0.07708049651300168,0.03972133077918693,0.02610113145225951,0.17801871903724015,0.15191758758498064,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Kirstie Alley,0.11390586216443806,0.05496548020551596,0.03790816009749096,0.24758708400079954,0.20967892390330858,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Hines Ward,0.14666774917547387,0.0679995028149021,0.05019319435341458,0.31315445911909334,0.26296126476567877,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Sugar Ray Leonard,0.05534369591506684,0.027863437713595857,0.01898195821234613,0.12528504954594666,0.10630309133360052,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Chris Jericho,0.12848513600653885,0.06095909956196751,0.04513688842306881,0.2761179290532838,0.230981040630215,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Petra Nemcova,0.06464170901284509,0.03295170103181763,0.022101751988322142,0.14573534840484226,0.12363359641652011,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Mike Catherwood,0.028670015814838877,0.012200655313855939,0.010572846036070463,0.057429311280187245,0.04685646524411678,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Romeo,0.12890684446645953,0.06123706343446336,0.04363825784687461,0.27790194148548275,0.23426368363860814,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Wendy Williams,0.04669055900277614,0.023561945090509684,0.015600428346405206,0.10540321021266419,0.08980278186625898,0.3848,0.6603910893057408,1
S12,Percent,Week_2,Kendra Wilkinson,0.07241312404190413,0.03667839415514124,0.023793003491474393,0.16359685954275838,0.13980385605128398,0.3848,0.6603910893057408,1
S12,Percent,Week_3,Ralph Macchio,0.11704802636172638,0.05648391818403524,0.04050530804323411,0.2582834201997551,0.217778112156521,0.9663,0.9888884687334557,1
S12,Percent,Week_3,Chelsea Kane,0.0971415766408991,0.04792516385985105,0.032556505339458294,0.215356917882072,0.1828004125426137,0.9663,0.9888884687334557,1
S12,Percent,Week_3,Kirstie Alley,0.1031890785286319,0.05083458407791595,0.03422430353689478,0.22931852155596896,0.19509421801907417,0.9663,0.9888884687334557,1
S12,Percent,Week_3,Hines Ward,0.18882752280248777,0.08058489557592136,0.06711694851057211,0.37788748050232046,0.31077053199174837,0.9663,0.9888884687334557,1
S12,Percent,Week_3,Sugar Ray Leonard,0.05592367353782881,0.029509663049860448,0.018197418081466438,0.12967252935485638,0.11147511127338994,0.9663,0.9888884687334557,1
S12,Percent,Week_3,Chris Jericho,0.11151780346255576,0.0550919462841864,0.03738873430384002,0.2509952444364668,0.2136065101326268,0.9663,0.9888884687334557,1
S12,Percent,Week_3,Petra Nemcova,0.10786275834379445,0.05319196023017259,0.03606474910394513,0.24214564479292944,0.2060808956889843,0.9663,0.9888884687334557,1
S12,Percent,Week_3,Romeo,0.09970737607303164,0.04879808161539621,0.03316106795938436,0.22219428491259757,0.1890332169532132,0.9663,0.9888884687334557,1
S12,Percent,Week_3,Wendy Williams,0.024823174813491344,0.012380190176628999,0.007917038738187642,0.05604963607997893,0.04813259734179129,0.9663,0.9888884687334557,1
S12,Percent,Week_3,Kendra Wilkinson,0.09395900943444924,0.04673687649017892,0.03053656148527418,0.2102225176185598,0.17968595613328564,0.9663,0.9888884687334557,1
S12,Percent,Week_4,Ralph Macchio,0.14731253305428346,0.06911303936918693,0.048926411531984564,0.317337447954926,0.26841103642294145,0.2677,0.6431736325182967,1
S12,Percent,Week_4,Chelsea Kane,0.1460351315466421,0.06666442958257404,0.05035582886185486,0.3057495231164144,0.25539369425455954,0.2677,0.6431736325182967,1
S12,Percent,Week_4,Kirstie Alley,0.09111509462415504,0.04542008307920006,0.03170213869962646,0.207374070306863,0.17567193160723654,0.2677,0.6431736325182967,1
S12,Percent,Week_4,Hines Ward,0.2012143091889869,0.08708585071313103,0.07364470910677828,0.40458460117589196,0.3309398920691137,0.2677,0.6431736325182967,1
S12,Percent,Week_4,Sugar Ray Leonard,0.03505762535004976,0.014564335415760226,0.013336610231455975,0.06999538150999976,0.05665877127854378,0.2677,0.6431736325182967,1
S12,Percent,Week_4,Chris Jericho,0.10858729277243677,0.053096645882524544,0.03741515925346712,0.23992486586580444,0.20250970661233733,0.2677,0.6431736325182967,1
S12,Percent,Week_4,Petra Nemcova,0.10589398296436706,0.05138998307211501,0.03648909058102005,0.23239476951905638,0.19590567893803634,0.2677,0.6431736325182967,1
