Season,Week,Contestant,Fan_Vote_Percentage,Uncertainty,Certainty_Level,Is_Eliminated
11,4,Kyle Massey,0.000311948930494566,2.663365806778427e-05,0.9999733663419322,False
11,4,Jennifer Grey,0.8520495277725708,0.009552050425018421,0.9904479495749816,False
11,4,Rick Fox,0.008554907860533301,0.0007329453568054895,0.9992670546431945,False
11,4,Kurt Warner,0.02159144729976526,0.0018184704439370052,0.998181529556063,False
11,4,Brandy,0.02513715936461327,0.002124487184731169,0.9978755128152689,True
11,4,The Situation,0.011813012540708715,0.0009993242526094412,0.9990006757473906,False
11,4,Audrina Patridge,0.003137047993374006,0.0002654690727344236,0.9997345309272656,False
11,4,Bristol Palin,0.07563902290931857,0.006260970548162086,0.9937390294518379,False
11,5,Florence Henderson,0.006707719461838308,0.0005517508909305577,0.9994482491090695,False
11,5,Kyle Massey,0.0017862955887884221,0.00014751640727103042,0.9998524835927289,False
11,5,Jennifer Grey,0.7874111728693707,0.012113745653773338,0.9878862543462267,False
11,5,Rick Fox,0.028155714765781454,0.00228194062242146,0.9977180593775785,False
11,5,Kurt Warner,0.05375017804818252,0.004307196305216345,0.9956928036947836,True
11,5,Brandy,0.08330806221575801,0.006552525754111393,0.9934474742458886,False
11,5,Audrina Patridge,0.03167648013371629,0.002560428640960131,0.9974395713590398,False
11,5,Bristol Palin,0.007204376916564393,0.0005959946391731478,0.9994040053608269,False
11,6,Kyle Massey,0.0213023591958677,0.0016017797611891644,0.9983982202388109,False
11,6,Jennifer Grey,0.007810758462807108,0.0005913075909580249,0.999408692409042,False
11,6,Rick Fox,0.5952793832211414,0.01769893107410773,0.9823010689258923,True
11,6,Kurt Warner,0.031532178641208816,0.0023899818017276615,0.9976100181982723,False
11,6,Brandy,0.14482251447242114,0.009893246285709513,0.9901067537142905,False
11,6,Audrina Patridge,0.14514616960653073,0.009931400463427097,0.9900685995365729,False
11,6,Bristol Palin,0.054106636400023125,0.0040024354063014946,0.9959975645936985,False
11,7,Kyle Massey,0.03767813581852304,0.002696565045020529,0.9973034349549794,False
11,7,Jennifer Grey,0.03456228698272308,0.002481037071577918,0.9975189629284221,False
11,7,Rick Fox,0.4756621744970517,0.01844479933955975,0.9815552006604402,False
11,7,Kurt Warner,0.06752757042076556,0.00478432400628328,0.9952156759937167,False
11,7,Brandy,0.2668367969050558,0.015252237571154714,0.9847477624288453,False
11,7,Bristol Palin,0.117733035375881,0.007912498491503864,0.9920875015084961,False
11,8,Kyle Massey,0.10811262117154805,0.0071518526246714415,0.9928481473753286,False
11,8,Jennifer Grey,0.10874336947307173,0.0070974672933625735,0.9929025327066374,False
11,8,Kurt Warner,0.37518538886238956,0.016966334132690462,0.9830336658673096,False
11,8,Brandy,0.17390813783944392,0.01067430823765443,0.9893256917623455,False
11,8,Bristol Palin,0.234050482653547,0.013208029988525032,0.986791970011475,False
11,9,Kyle Massey,0.19336027820956006,0.012015039680528437,0.9879849603194716,False
11,9,Jennifer Grey,0.24593180786054675,0.014351068441328812,0.9856489315586712,False
11,9,Brandy,0.41086547478043894,0.01819155191368272,0.9818084480863173,False
11,9,Bristol Palin,0.14984243914945444,0.009672837464978818,0.9903271625350212,False
11,10,Kyle Massey,0.24204195932253478,0.014615650936304625,0.9853843490636953,False
11,10,Jennifer Grey,0.4479846404733526,0.019600309992245168,0.9803996900077548,False
11,10,Bristol Palin,0.30997340020411285,0.017151676220417404,0.9828483237795826,False
12,1,Ralph Macchio,2.1438802217949554e-05,1.5563389340970962e-05,0.999984436610659,False
12,1,Chelsea Kane,0.37181464810486065,0.15705949862169258,0.8429405013783074,False
12,1,Kirstie Alley,3.785621106110584e-07,2.6983128972694146e-07,0.9999997301687102,False
12,1,Hines Ward,0.003760561875270835,0.002685583053068197,0.9973144169469318,True
12,1,Sugar Ray Leonard,3.5787323230785858e-06,2.5659358205751445e-06,0.9999974340641794,False
12,1,Chris Jericho,0.0006323343723181457,0.00045356611338129467,0.9995464338866187,False
12,1,Petra Nemcova,0.014197744570123867,0.009959817293366115,0.9900401827066339,False
12,1,Mike Catherwood,0.0099729042865693,0.007078802183947584,0.9929211978160524,False
12,1,Romeo,0.47519971153698215,0.16391898075999367,0.8360810192400063,False
12,1,Wendy Williams,6.658268889833113e-05,4.6907893677123274e-05,0.9999530921063229,False
12,1,Kendra Wilkinson,0.12433011646832515,0.07664005174048555,0.9233599482595145,False
12,2,Ralph Macchio,0.00035574589462985655,2.706386200230354e-05,0.9999729361379976,False
12,2,Chelsea Kane,0.2490361640574052,0.015212429218209835,0.9847875707817901,False
12,2,Kirstie Alley,1.8698911887353902e-05,1.438862807140926e-06,0.9999985611371929,True
12,2,Hines Ward,0.01710225130329077,0.0012886397713888565,0.9987113602286112,False
12,2,Sugar Ray Leonard,6.144657158429826e-05,4.714911912198398e-06,0.9999952850880878,False
12,2,Chris Jericho,0.0049126616362551445,0.0003720742824487857,0.9996279257175512,False
12,2,Petra Nemcova,0.023170616863654462,0.0017645096492243742,0.9982354903507756,False
12,2,Mike Catherwood,0.015929095906882292,0.0012069906294871703,0.9987930093705129,False
12,2,Romeo,0.5655958832130153,0.018821625498250553,0.9811783745017495,False
12,2,Wendy Williams,0.0004788302865612412,3.656945628352192e-05,0.9999634305437165,False
12,2,Kendra Wilkinson,0.12333860535483392,0.008481535984863885,0.9915184640151361,False
12,3,Ralph Macchio,0.003494961814812892,0.0002581018087672014,0.9997418981912328,False
12,3,Chelsea Kane,0.4232195820486612,0.018274048117071524,0.9817259518829284,True
12,3,Kirstie Alley,0.00044434879992585386,3.264214553220278e-05,0.9999673578544678,False
12,3,Hines Ward,0.08117780416728665,0.005615154074884815,0.9943848459251152,False
12,3,Sugar Ray Leonard,0.0009170210604131236,6.804344982272778e-05,0.9999319565501773,False
12,3,Chris Jericho,0.021955413136817432,0.0015892579766977626,0.9984107420233023,False
12,3,Petra Nemcova,0.10032162227158385,0.006807766307194674,0.9931922336928053,False
12,3,Romeo,0.044837101442331974,0.0032063361669954346,0.9967936638330046,False
12,3,Wendy Williams,0.31828405104194435,0.016682571023998834,0.9833174289760012,False
12,3,Kendra Wilkinson,0.005348094216222687,0.00038999368604750124,0.9996100063139525,False
12,4,Ralph Macchio,0.014699344984921469,0.0010671296159446555,0.9989328703840553,True
12,4,Chelsea Kane,0.48146715473503254,0.01799655585369794,0.982003444146302,False
12,4,Kirstie Alley,0.002342921857118115,0.00017275602658018796,0.9998272439734198,False
12,4,Hines Ward,0.13314805795804577,0.008643843421153334,0.9913561565788467,False
12,4,Sugar Ray Leonard,0.003408533494517995,0.00025014379637661155,0.9997498562036234,False
12,4,Chris Jericho,0.04087410552250368,0.0029343362924236444,0.9970656637075763,False
12,4,Petra Nemcova,0.11860388014120789,0.007823226569934352,0.9921767734300656,False
12,4,Romeo,0.06747923323539713,0.004684070899856069,0.9953159291001439,False
12,4,Kendra Wilkinson,0.13797676807125522,0.009067738403250314,0.9909322615967497,False
12,5,Ralph Macchio,0.02218883134780593,0.0015914695510017033,0.9984085304489982,False
12,5,Chelsea Kane,0.45881883565639947,0.018298608260486193,0.9817013917395138,False
12,5,Kirstie Alley,0.007110295221580435,0.0005239695412762187,0.9994760304587238,False
12,5,Hines Ward,0.21601319118329643,0.013175499771631502,0.9868245002283685,False
12,5,Chris Jericho,0.01434469910454754,0.0010544976966046296,0.9989455023033954,False
12,5,Petra Nemcova,0.04547824650604518,0.003230547953921065,0.9967694520460789,False
12,5,Romeo,0.17158632953582723,0.010882730557494388,0.9891172694425057,True
12,5,Kendra Wilkinson,0.06445957144449786,0.004483139902960362,0.9955168600970397,False
12,6,Ralph Macchio,0.030714108061525802,0.002260278720287083,0.9977397212797129,False
12,6,Chelsea Kane,0.45998218708635713,0.018219775313949457,0.9817802246860505,False
12,6,Kirstie Alley,0.018574389656791597,0.0013445420326686252,0.9986554579673314,False
12,6,Hines Ward,0.23431284591067064,0.013773345556405532,0.9862266544435945,False
12,6,Chris Jericho,0.016893810127759003,0.001220514995817229,0.9987794850041828,False
12,6,Romeo,0.09107996353539417,0.006230461790049497,0.9937695382099505,False
12,6,Kendra Wilkinson,0.14844269562150184,0.009583997278593263,0.9904160027214067,True
12,7,Ralph Macchio,0.08108565512167333,0.005655807967925638,0.9943441920320744,False
12,7,Chelsea Kane,0.4291113862881885,0.018707799456717657,0.9812922005432824,False
12,7,Kirstie Alley,0.028644822085274427,0.002087764766857973,0.997912235233142,False
12,7,Hines Ward,0.3366120005828411,0.01737966282727479,0.9826203371727252,False
12,7,Romeo,0.02678092991518598,0.001956515697670268,0.9980434843023297,False
12,7,Kendra Wilkinson,0.09776520600683689,0.006751140516598427,0.9932488594834016,False
12,8,Ralph Macchio,0.06220399296232336,0.004518451046697924,0.9954815489533021,False
12,8,Chelsea Kane,0.4687182295417682,0.019624433031601166,0.9803755669683988,False
12,8,Kirstie Alley,0.05839693866270432,0.004206318817070947,0.9957936811829291,False
12,8,Hines Ward,0.3600376048768356,0.018484878211630956,0.9815151217883691,False
12,8,Romeo,0.050643233956368695,0.003689129462239845,0.9963108705377601,False
12,9,Ralph Macchio,0.06083859908515145,0.004515882925840272,0.9954841170741597,False
12,9,Chelsea Kane,0.5618767011863035,0.019668631764201843,0.9803313682357981,False
12,9,Kirstie Alley,0.07068788026302264,0.005189377017584667,0.9948106229824153,False
12,9,Hines Ward,0.3065968194655226,0.017701976723244087,0.9822980232767559,False
12,10,Chelsea Kane,0.21642246079908947,0.013722595042459158,0.9862774049575408,False
12,10,Kirstie Alley,0.5433046990754964,0.019608002404014113,0.9803919975959858,False
12,10,Hines Ward,0.2402728401254144,0.014883156138387511,0.9851168438616125,False
13,1,Elisabetta Canalis,0.0159597938310612,0.010952604928705374,0.9890473950712946,False
13,1,David Arquette,0.0011635028800714667,0.0008125468409749819,0.999187453159025,False
13,1,Ricki Lake,0.0005817077178496186,0.00040194812662236896,0.9995980518733776,False
13,1,J.R. Martinez,0.08408167696343609,0.05134459738523432,0.9486554026147657,True
13,1,Metta World Peace (Ron),0.03588583825738706,0.023880094355158733,0.9761199056448413,False
13,1,Hope Solo,0.0509390919220936,0.03355176346910572,0.9664482365308943,False
13,1,Chynna Phillips,0.00044035839422505913,0.00030925970364195887,0.9996907402963581,False
13,1,Kristin Cavallari,0.3960356471405897,0.15731041839299034,0.8426895816070097,False
13,1,Carson Kressley,0.0007815573774252695,0.0005468598537805899,0.9994531401462194,False
13,1,Chaz Bono,0.0005160562812430011,0.000357971216715802,0.9996420287832842,False
13,1,Nancy Grace,1.9072008331550147e-05,1.3189271980714182e-05,0.9999868107280193,False
13,1,Rob Kardashian,0.4135956972262865,0.15843427075698735,0.8415657292430127,False
13,2,Elisabetta Canalis,0.0652982772302465,0.004507587697553773,0.9954924123024462,False
13,2,David Arquette,0.006433127403613209,0.000467108162645713,0.9995328918373543,False
13,2,Ricki Lake,0.008859288986832655,0.0006463220496246685,0.9993536779503753,False
13,2,J.R. Martinez,0.25311447046964497,0.014142961424221761,0.9858570385757782,False
13,2,Hope Solo,0.08392074239571579,0.005723954616951957,0.994276045383048,False
13,2,Chynna Phillips,0.1484706570796272,0.009596528270855548,0.9904034717291444,False
13,2,Kristin Cavallari,0.006193129925747933,0.00045135985653788085,0.9995486401434621,False
13,2,Carson Kressley,0.4170641910590102,0.01775179133977227,0.9822482086602278,False
13,2,Chaz Bono,0.004146561543442827,0.0003009545402911886,0.9996990454597088,False
13,2,Nancy Grace,0.005913240663339094,0.0004307136582677126,0.9995692863417323,False
13,2,Rob Kardashian,0.0005863132427795822,4.2937888392156e-05,0.9999570621116078,True
13,3,David Arquette,0.10303435746714316,0.006495996691542804,0.9935040033084572,False
13,3,Ricki Lake,0.029187861038036705,0.0019711459223244886,0.9980288540776755,True
13,3,J.R. Martinez,0.032378950137838244,0.002216728216558776,0.9977832717834412,False
13,3,Hope Solo,0.2657887263370133,0.013799514397802887,0.9862004856021971,False
13,3,Chynna Phillips,0.156092794237256,0.009435691749224397,0.9905643082507756,False
13,3,Kristin Cavallari,0.18288955758800185,0.010658531611102367,0.9893414683888976,False
13,3,Carson Kressley,0.017567641915984575,0.0012218817110769842,0.998778118288923,False
13,3,Chaz Bono,0.1834775207542354,0.010704000846619504,0.9892959991533805,False
13,3,Nancy Grace,0.010413621887107634,0.0007232940533190978,0.9992767059466809,False
13,3,Rob Kardashian,0.019168968637383203,0.0013176964194986669,0.9986823035805014,False
13,4,David Arquette,0.11947872304678087,0.0074117503857984365,0.9925882496142016,False
13,4,Ricki Lake,0.09507829673259974,0.006063484871532764,0.9939365151284673,False
13,4,J.R. Martinez,0.07361271827885697,0.004770005768036252,0.9952299942319638,False
13,4,Hope Solo,0.2571539073965718,0.013155373455397858,0.9868446265446021,True
13,4,Chynna Phillips,0.1282409456169259,0.007852824081802422,0.9921471759181976,False
13,4,Carson Kressley,0.12840529906597542,0.007873979199142045,0.992126020800858,False
13,4,Chaz Bono,0.027795743249843956,0.001901025495050414,0.9980989745049496,False
13,4,Nancy Grace,0.14349033710037967,0.008633247586138865,0.9913667524138612,False
13,4,Rob Kardashian,0.02674402951206568,0.0017909225641169681,0.998209077435883,False
13,5,David Arquette,0.1455269208873072,0.008678171509722658,0.9913218284902774,False
13,5,Ricki Lake,0.11045982780148522,0.006897598348239728,0.9931024016517602,False
13,5,J.R. Martinez,0.14664598261993464,0.008838384308616443,0.9911616156913836,False
13,5,Hope Solo,0.22181692750482368,0.011930966684156847,0.9880690333158432,False
13,5,Carson Kressley,0.07654698116557895,0.0048836496404929125,0.9951163503595071,False
13,5,Chaz Bono,0.09647109884577426,0.006117190053732772,0.9938828099462672,False
13,5,Nancy Grace,0.037063878614140136,0.002469366320864313,0.9975306336791356,True
13,5,Rob Kardashian,0.16546838256095592,0.009517803740045927,0.990482196259954,False
13,6,David Arquette,0.14975221037643863,0.008957422962618554,0.9910425770373814,True
13,6,Ricki Lake,0.20144571072961218,0.011348055368333816,0.9886519446316662,False
13,6,J.R. Martinez,0.24593459868455353,0.013180025052200851,0.9868199749477992,False
13,6,Hope Solo,0.15828395499640982,0.009394194788964517,0.9906058052110355,False
13,6,Chaz Bono,0.0692993203328769,0.00454375745290043,0.9954562425470995,False
13,6,Nancy Grace,0.12217562870055716,0.007531005327783066,0.9924689946722169,False
13,6,Rob Kardashian,0.0531085761795519,0.0035802515681897964,0.9964197484318102,False
13,7,David Arquette,0.1249318123495246,0.007836715713964035,0.992163284286036,False
13,7,Ricki Lake,0.28520156866627255,0.01448413685427655,0.9855158631457235,False
13,7,J.R. Martinez,0.1960049092344926,0.0115244280662503,0.9884755719337497,False
13,7,Hope Solo,0.17678144086508177,0.01055841235060879,0.9894415876493912,False
13,7,Nancy Grace,0.053438894621310684,0.0036089985531989376,0.996391001446801,False
13,7,Rob Kardashian,0.16364137426331798,0.009814423328704771,0.9901855766712953,False
13,8,Ricki Lake,0.15300017032192664,0.00982421724346403,0.990175782756536,False
13,8,J.R. Martinez,0.4367356963473683,0.018133036888782168,0.9818669631112178,False
13,8,Hope Solo,0.20924497322935576,0.012617336927144975,0.987382663072855,False
13,8,Nancy Grace,0.1215407164423935,0.008151191576603364,0.9918488084233966,False
13,8,Rob Kardashian,0.079478443658956,0.005484556336401252,0.9945154436635988,False
13,9,Ricki Lake,0.2709265169477665,0.014795149648333054,0.9852048503516669,False
13,9,J.R. Martinez,0.3570483899309625,0.0170934074387941,0.9829065925612059,False
13,9,Hope Solo,0.15983991968133127,0.01015577960398533,0.9898442203960147,False
13,9,Rob Kardashian,0.21218517343993992,0.012781918765334908,0.9872180812346651,False
13,10,Ricki Lake,0.2387854883312619,0.014355859914580636,0.9856441400854193,False
13,10,J.R. Martinez,0.417488772513676,0.019487059647611004,0.980512940352389,False
13,10,Rob Kardashian,0.34372573915506227,0.018045168941982232,0.9819548310580177,False
14,1,William Levy,0.02618845523373375,0.020721086108121015,0.9792789138918789,False
14,1,Jack Wagner,1.0657385121813798e-05,8.786440283398251e-06,0.9999912135597167,False
14,1,Sherri Sheperd,0.00021747906107951338,0.00017935310207451699,0.9998206468979255,False
14,1,Jaleel White,0.00545719129819852,0.004448134489372373,0.9955518655106276,False
14,1,Roshon Fegan,0.9206566449299876,0.04668401374396767,0.9533159862560323,False
14,1,Melissa Gilbert,7.073287699007168e-05,5.8219841473119e-05,0.9999417801585269,False
14,1,Martina Navratilova,4.3384009773206844e-06,3.5565333213759363e-06,0.9999964434666786,False
14,1,Donald Driver,0.0029388456646617218,0.0024086550268347566,0.9975913449731653,True
14,1,Gavin DeGraw,0.006063020063950892,0.004994455073660633,0.9950055449263394,False
14,1,Gladys Knight,4.416068851807301e-08,3.6222609685494285e-08,0.9999999637773903,False
14,1,Katherine Jenkins,0.026691125300191524,0.021235305484818518,0.9787646945151814,False
14,1,Maria Menounos,0.011701465624418823,0.00951364431149704,0.990486355688503,False
14,2,William Levy,0.050424378649562736,0.004069692351896974,0.995930307648103,False
14,2,Jack Wagner,0.00013753964074711536,1.1473932582951123e-05,0.9999885260674171,False
14,2,Sherri Sheperd,0.0014017226819008155,0.00011807068368475071,0.9998819293163153,False
14,2,Jaleel White,0.012083382595589024,0.0010211982350620573,0.9989788017649379,False
14,2,Roshon Fegan,0.8288288815257752,0.010174915790696761,0.9898250842093033,False
14,2,Melissa Gilbert,0.0004643025035275325,3.8891792003421434e-05,0.9999611082079966,False
14,2,Martina Navratilova,4.7670187357156424e-05,4.044456959482453e-06,0.9999959555430405,False
14,2,Donald Driver,0.009726658515656841,0.0008097921255790512,0.9991902078744209,False
14,2,Gavin DeGraw,0.011646778544969316,0.0009730874881090676,0.9990269125118909,False
14,2,Gladys Knight,2.3736689892522895e-06,1.9751191968771984e-07,0.9999998024880803,False
14,2,Katherine Jenkins,0.056737324024144276,0.004609728280745374,0.9953902717192546,True
14,2,Maria Menounos,0.02849898746178068,0.002361174274596529,0.9976388257254035,False
14,3,William Levy,0.14774964361091225,0.010280646856357805,0.9897193531436422,True
14,3,Jack Wagner,0.0011839719124259733,9.198955721069741e-05,0.9999080104427893,False
14,3,Sherri Sheperd,0.00601594595715787,0.00046518794936318235,0.9995348120506368,False
14,3,Jaleel White,0.03233524578171565,0.002442138162487866,0.9975578618375122,False
14,3,Roshon Fegan,0.6239373337876025,0.01717429642009764,0.9828257035799024,False
14,3,Melissa Gilbert,0.0027752003797744612,0.00021446756065513064,0.9997855324393449,False
14,3,Donald Driver,0.0007982471210986641,6.121494544651342e-05,0.9999387850545535,False
14,3,Gavin DeGraw,0.023345585840468017,0.0017563225431456934,0.9982436774568543,False
14,3,Gladys Knight,0.026491661758710053,0.0020174314456096153,0.9979825685543904,False
14,3,Katherine Jenkins,0.00016467622872193857,1.2592880231083867e-05,0.999987407119769,False
14,3,Maria Menounos,0.13520248762141263,0.009418382726347515,0.9905816172736525,False
14,4,William Levy,0.19110440509866927,0.011976877773716987,0.988023122226283,False
14,4,Sherri Sheperd,0.005697807903219828,0.0004252028622463601,0.9995747971377537,False
14,4,Jaleel White,0.020347349876803828,0.0014797809719670405,0.998520219028033,False
14,4,Roshon Fegan,0.11275224562740736,0.007741848919777779,0.9922581510802222,False
14,4,Melissa Gilbert,0.5232484106996949,0.017964866630761037,0.982035133369239,False
14,4,Donald Driver,0.023125997564475517,0.0016778193661790217,0.9983221806338209,False
14,4,Gavin DeGraw,0.005654458436405157,0.00041873556512284706,0.9995812644348772,False
14,4,Gladys Knight,0.040165099732057605,0.002838137982321273,0.9971618620176788,False
14,4,Katherine Jenkins,0.07510303918404124,0.00524534959037209,0.994754650409628,False
14,4,Maria Menounos,0.0028011858772254935,0.0002061295293630324,0.999793870470637,True
14,5,William Levy,0.2403741333145102,0.013712841048730627,0.9862871589512694,False
14,5,Jaleel White,0.01320814526568205,0.0009506486592518928,0.9990493513407481,False
14,5,Roshon Fegan,0.038413050526961694,0.0027264872245427105,0.9972735127754573,False
14,5,Melissa Gilbert,0.08161338048148865,0.005485472956325526,0.9945145270436745,True
14,5,Donald Driver,0.4076105864946734,0.01750414437147126,0.9824958556285287,False
14,5,Gavin DeGraw,0.02259476037017156,0.0016100658516031716,0.9983899341483968,False
14,5,Gladys Knight,0.010983484376479434,0.0007840061588427086,0.9992159938411573,False
14,5,Katherine Jenkins,0.08065785446449987,0.005484088933875949,0.994515911066124,False
14,5,Maria Menounos,0.10454460470553317,0.006918860699446815,0.9930811393005532,False
14,6,William Levy,0.289573429923254,0.015264907668327854,0.9847350923316721,False
14,6,Jaleel White,0.04052360126332657,0.002870713296249202,0.9971292867037508,False
14,6,Roshon Fegan,0.04837795884280518,0.0033832757187894757,0.9966167242812105,True
14,6,Melissa Gilbert,0.09316434368669964,0.006258080012519011,0.993741919987481,False
14,6,Donald Driver,0.3696572923770342,0.016964344226531963,0.9830356557734681,False
14,6,Gladys Knight,0.026007600017062777,0.0018432269125976553,0.9981567730874024,False
14,6,Katherine Jenkins,0.04033642004820379,0.0028004440724715856,0.9971995559275284,False
14,6,Maria Menounos,0.09235935384161385,0.006160679154317356,0.9938393208456826,False
14,7,William Levy,0.28770337605286983,0.014810332338261673,0.9851896676617383,False
14,7,Jaleel White,0.05863734440169373,0.004012095870787001,0.995987904129213,True
14,7,Roshon Fegan,0.0738887606899909,0.004938042900317575,0.9950619570996824,False
14,7,Melissa Gilbert,0.0687631407634238,0.0046579329129697675,0.9953420670870302,False
14,7,Donald Driver,0.3410774481088283,0.016077378177658305,0.9839226218223417,False
14,7,Katherine Jenkins,0.059181450471376525,0.003981841978761666,0.9960181580212384,False
14,7,Maria Menounos,0.11074847951181717,0.007185891255117065,0.992814108744883,False
14,8,William Levy,0.36741320388247395,0.017170848063675408,0.9828291519363246,False
14,8,Roshon Fegan,0.10375880336958583,0.006824049968655623,0.9931759500313444,False
14,8,Melissa Gilbert,0.057134473400597977,0.003945987905081279,0.9960540120949187,False
14,8,Donald Driver,0.09964286078742217,0.0065936065741196365,0.9934063934258803,False
14,8,Katherine Jenkins,0.30581345434347595,0.016023574227146377,0.9839764257728536,False
14,8,Maria Menounos,0.06623720421644433,0.004562887979066337,0.9954371120209337,False
14,9,William Levy,0.5001185131450306,0.018802376689708362,0.9811976233102916,False
14,9,Donald Driver,0.15782353558986503,0.010426230891449319,0.9895737691085507,False
14,9,Katherine Jenkins,0.0796108446408406,0.005538831028053542,0.9944611689719465,False
14,9,Maria Menounos,0.26244710662426396,0.015094352105957122,0.9849056478940429,False
14,10,William Levy,0.5079544335533677,0.0196954130734497,0.9803045869265503,False
14,10,Donald Driver,0.22679226979499356,0.013938072433617369,0.9860619275663827,False
14,10,Katherine Jenkins,0.265253296651639,0.015938208072038464,0.9840617919279615,False
15,1,Gilles Marini,0.0016591608210680367,0.0012228215825432092,0.9987771784174568,False
15,1,Sabrina Bryan,0.029440359515352676,0.020963164145432242,0.9790368358545678,False
15,1,Kirstie Alley,1.8110791223028434e-07,1.3480218212782123e-07,0.9999998651978179,False
15,1,Kelly Monaco,0.0014730557304591147,0.0010810085717391422,0.9989189914282609,False
15,1,Apolo Anton Ohno,0.01561776441391379,0.011222436548710479,0.9887775634512895,False
15,1,Emmitt Smith,0.00015809065385701362,0.00011578376136539128,0.9998842162386347,False
15,1,Shawn Johnson,0.5470856272027798,0.1704160379132798,0.8295839620867203,False
15,1,Pamela Anderson,5.102499255310079e-05,3.744028057544864e-05,0.9999625597194246,False
15,1,Helio Castroneves,0.0011685148296355001,0.0008599623280012662,0.9991400376719988,False
15,1,Joey Fatone,0.002497997798972973,0.0018295512019135614,0.9981704487980865,False
15,1,Drew Lachey,0.001554604082597486,0.001171667943448807,0.9988283320565512,False
15,1,Bristol Palin,0.3773532327235203,0.16550160176764397,0.834498398232356,False
15,1,Melissa Rycroft,0.02194038612737804,0.015617500215677885,0.9843824997843221,True
15,2,Gilles Marini,0.008798234335980624,0.0006702429283270191,0.9993297570716729,False
15,2,Sabrina Bryan,0.07137373447499998,0.00524315941608889,0.9947568405839111,False
15,2,Kirstie Alley,7.775201808084916e-06,5.999819302517661e-07,0.9999994000180698,False
15,2,Kelly Monaco,0.004913427799848017,0.0003797239504613158,0.9996202760495387,False
15,2,Apolo Anton Ohno,0.03689560940487811,0.00275533209764955,0.9972446679023504,False
15,2,Emmitt Smith,0.00110479821502705,8.540125210620968e-05,0.9999145987478938,False
15,2,Shawn Johnson,0.5369656281086171,0.019739161642965544,0.9802608383570345,True
15,2,Helio Castroneves,0.0005378292685485533,4.1367629887094075e-05,0.999958632370113,False
15,2,Joey Fatone,0.004492502973606009,0.0003431085570016916,0.9996568914429983,False
15,2,Drew Lachey,0.007641779007169718,0.0005901088983875628,0.9994098911016125,False
15,2,Bristol Palin,0.0028597073936785077,0.00021842397836607368,0.999781576021634,False
15,2,Melissa Rycroft,0.3244089738158381,0.018140472265744056,0.9818595277342559,False
15,3,Gilles Marini,0.030073346900973123,0.002318117611579545,0.9976818823884205,False
15,3,Sabrina Bryan,0.13009502291906413,0.009400610101710654,0.9905993898982893,False
15,3,Kirstie Alley,0.00015523437893806278,1.2243607124480883e-05,0.9999877563928755,False
15,3,Kelly Monaco,0.028225218736883523,0.0022036155534429142,0.997796384446557,True
15,3,Apolo Anton Ohno,0.08209462682383642,0.006145664672337318,0.9938543353276627,False
15,3,Emmitt Smith,0.0062723905948642794,0.0004955404379063246,0.9995044595620937,False
15,3,Shawn Johnson,0.6725420628847334,0.016035505977791333,0.9839644940222086,False
15,3,Helio Castroneves,0.004249110246493659,0.00033658446123179507,0.9996634155387683,False
15,3,Drew Lachey,0.013298045415884488,0.0010412616578359968,0.998958738342164,False
15,3,Bristol Palin,0.013660827547577557,0.0010623577891935463,0.9989376422108065,False
15,3,Melissa Rycroft,0.019334113550751382,0.0015085598921622978,0.9984914401078377,False
15,4,Gilles Marini,0.06901134320494245,0.005068809306569,0.9949311906934311,False
15,4,Sabrina Bryan,0.12914041941730964,0.008845913234435506,0.9911540867655645,False
15,4,Kirstie Alley,0.0006716746692240975,5.1211931270591426e-05,0.9999487880687294,False
15,4,Kelly Monaco,0.05409382121317111,0.003927301055308612,0.9960726989446914,False
15,4,Apolo Anton Ohno,0.08468183562213019,0.006103449507211579,0.9938965504927885,False
15,4,Emmitt Smith,0.016255309853803634,0.0012400156722045506,0.9987599843277954,True
15,4,Shawn Johnson,0.6074271739415809,0.0170153222262408,0.9829846777737592,False
15,4,Bristol Palin,0.00831279391657739,0.0006283362594970527,0.9993716637405029,False
15,4,Melissa Rycroft,0.030405628161260606,0.0022546822955318343,0.9977453177044682,False
15,5,Gilles Marini,0.10207254550559788,0.006891497808693327,0.9931085021913066,False
15,5,Sabrina Bryan,0.2082548847883836,0.012504811829238967,0.987495188170761,False
15,5,Kirstie Alley,0.002305893749258932,0.00016769763304711312,0.9998323023669529,False
15,5,Kelly Monaco,0.04334183869187268,0.0030768714120247933,0.9969231285879752,False
15,5,Apolo Anton Ohno,0.11753680183988258,0.007748690371749582,0.9922513096282504,True
15,5,Emmitt Smith,0.03466528898704931,0.002493773949483087,0.9975062260505169,False
15,5,Shawn Johnson,0.46862333833947967,0.01792353454169817,0.9820764654583019,False
15,5,Melissa Rycroft,0.02319940809847541,0.0016757721527925825,0.9983242278472074,False
15,6,Gilles Marini,0.09366660494921038,0.006220023067811277,0.9937799769321887,True
15,6,Sabrina Bryan,0.275648358594925,0.014507201605782146,0.9854927983942179,False
15,6,Kirstie Alley,0.006616427881420308,0.00047506964731760685,0.9995249303526824,False
15,6,Kelly Monaco,0.0458434509644178,0.0031638159047413083,0.9968361840952586,False
15,6,Apolo Anton Ohno,0.18439879441275045,0.01092305700241567,0.9890769429975843,False
15,6,Emmitt Smith,0.03494235602932887,0.002406639502201702,0.9975933604977983,False
15,6,Shawn Johnson,0.30617063604964617,0.015412232807189912,0.98458776719281,False
