season,week,method,contestant_id,judge_percent,fan_vote_est,fan_vote_min,fan_vote_max,uncertainty_width,certainty_score_0_1,week_slack_sum,week_consistency_CI,alpha_data_driven,tau_local,delta_local,is_eliminated_this_week
9,6,percent,Joanna Krupa | Derek Hough,0.13846163313642237,0.126125044532279,0.12232073488762255,0.12992935417693544,0.00760861928931289,0.0,0.0,1.0,0.4842477074228119,0.00013025494685183408,0.0038043096446564403,False
9,6,percent,Aaron Carter | Karina Smirnoff,0.12692274704027823,0.11584285083952109,0.11203854119486464,0.11964716048417753,0.00760861928931289,0.0,0.0,1.0,0.4842477074228119,0.00013025494685183408,0.0038043096446564403,False
9,6,percent,Mya | Dmitry Chaplin,0.12692351627371018,0.12732828537581165,0.1235239757311552,0.1311325950204681,0.00760861928931289,0.0,0.0,1.0,0.4842477074228119,0.00013025494685183408,0.0038043096446564403,False
9,6,percent,Donny Osmond | Kym Johnson,0.11923079733737539,0.12185944706855893,0.11805513742390249,0.12566375671321536,0.007608619289312876,1.7763568394002505e-15,0.0,1.0,0.4842477074228119,0.00013025494685183408,0.0038043096446564403,False
9,6,percent,Kelly Osbourne | Louis van Amstel,0.09615340976180302,0.10261382134063028,0.09880951169597384,0.10641813098528673,0.00760861928931289,0.0,0.0,1.0,0.4842477074228119,0.00013025494685183408,0.0038043096446564403,False
9,7,percent,Mark Dacascos | Lacey Schwimmer,0.1225071225071225,0.1315401044612204,0.13153958835127036,0.1315406205711704,1.0322199000545318e-06,0.0,0.0,1.0,0.5842725776963453,1.864586363621022e-12,5.161099500274034e-07,True
9,7,percent,Michael Irvin | Anna Demidova,0.1339031339031339,0.1301633004231567,0.1301627843132067,0.13016381653310674,1.0322199000545318e-06,0.0,0.0,1.0,0.5842725776963453,1.864586363621022e-12,5.161099500274034e-07,True
9,7,percent,Joanna Krupa | Derek Hough,0.15669515669515668,0.15609186712029302,0.156091351010343,0.15609238323024305,1.0322199000545318e-06,0.0,0.0,1.0,0.5842725776963453,1.864586363621022e-12,5.161099500274034e-07,False
9,7,percent,Aaron Carter | Karina Smirnoff,0.150997150997151,0.14750134016081837,0.14750082405086834,0.1475018562707684,1.0322199000545318e-06,0.0,0.0,1.0,0.5842725776963453,1.864586363621022e-12,5.161099500274034e-07,False
9,7,percent,Mya | Dmitry Chaplin,0.1396011396011396,0.1467203351463033,0.14671981903635328,0.14672085125625334,1.0322199000545318e-06,0.0,0.0,1.0,0.5842725776963453,1.864586363621022e-12,5.161099500274034e-07,False
9,7,percent,Donny Osmond | Kym Johnson,0.14814814814814814,0.14891550331356954,0.1489149872036195,0.14891601942351956,1.0322199000545318e-06,0.0,0.0,1.0,0.5842725776963453,1.864586363621022e-12,5.161099500274034e-07,False
9,7,percent,Kelly Osbourne | Louis van Amstel,0.14814814814814814,0.13906755319781489,0.13906703708786486,0.1390680693077649,1.0322199000545318e-06,0.0,0.0,1.0,0.5842725776963453,1.864586363621022e-12,5.161099500274034e-07,False
9,8,percent,Joanna Krupa | Derek Hough,0.1984732824427481,0.20529405788132976,0.20516154159695116,0.20542657416570836,0.0002650325687572064,0.0,0.0,1.0,0.47325460108936274,8.780282812757137e-08,0.00013251628437861617,False
9,8,percent,Aaron Carter | Karina Smirnoff,0.19083969465648856,0.1953403510034265,0.1952078347190479,0.1954728672878051,0.0002650325687572064,0.0,0.0,1.0,0.47325460108936274,8.780282812757137e-08,0.00013251628437861617,True
9,8,percent,Mya | Dmitry Chaplin,0.22519083969465647,0.21125185286822862,0.21111933658385001,0.21138436915260722,0.0002650325687572064,0.0,0.0,1.0,0.47325460108936274,8.780282812757137e-08,0.00013251628437861617,False
9,8,percent,Donny Osmond | Kym Johnson,0.19083969465648856,0.19656526360437296,0.19643274731999436,0.19669777988875156,0.0002650325687572064,0.0,0.0,1.0,0.47325460108936274,8.780282812757137e-08,0.00013251628437861617,False
9,8,percent,Kelly Osbourne | Louis van Amstel,0.1946564885496183,0.19154847944687184,0.19141596316249324,0.19168099573125044,0.0002650325687572064,0.0,0.0,1.0,0.47325460108936274,8.780282812757137e-08,0.00013251628437861617,False
9,9,percent,Joanna Krupa | Derek Hough,0.2531258701201785,0.23520210855749188,0.22279255827669903,0.23933870417759034,0.016546145900891318,0.3333301559484799,0.0,1.0,0.06479604796037736,0.0006159877526861038,0.012409550280792853,True
9,9,percent,Mya | Dmitry Chaplin,0.27187499707030244,0.26314083362057716,0.25073128333978434,0.27555038390137,0.02481910056158565,1.1102230246251565e-15,0.0,1.0,0.06479604796037736,0.0006159877526861038,0.012409550280792853,False
9,9,percent,Donny Osmond | Kym Johnson,0.23125016992245911,0.2570778809930806,0.24466833071228775,0.2694874312738734,0.024819100561585677,0.0,0.0,1.0,0.06479604796037736,0.0006159877526861038,0.012409550280792853,False
9,9,percent,Kelly Osbourne | Louis van Amstel,0.2437489628870599,0.24457917936247464,0.2321696290816818,0.25698872964326747,0.024819100561585677,0.0,0.0,1.0,0.06479604796037736,0.0006159877526861038,0.012409550280792853,False
9,10,percent,Mya | Dmitry Chaplin,0.34320309320309317,0.34357761219152616,0.34357759729036497,0.34357762709268735,2.9802322387695312e-08,0.0,0.0,1.0,0.5659017996771598,0.0,1.4901161193847656e-08,True
9,10,percent,Donny Osmond | Kym Johnson,0.35127769056340485,0.344705718053825,0.3447057031526638,0.3447057329549862,2.9802322387695312e-08,0.0,0.0,1.0,0.5659017996771598,0.0,1.4901161193847656e-08,True
9,10,percent,Kelly Osbourne | Louis van Amstel,0.305519216233502,0.31171666975464885,0.31171665485348765,0.31171668465581004,2.9802322387695312e-08,0.0,0.0,1.0,0.5659017996771598,0.0,1.4901161193847656e-08,True
10,1,percent,Aiden Turner | Edyta Sliwinska,0.07177033492822966,0.07177033492822966,0.07177032002706847,0.07177034982939086,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Shannen Doherty | Mark Ballas,0.0861244019138756,0.0861244019138756,0.08612438701271441,0.0861244168150368,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Niecy Nash | Louis van Amstel,0.0861244019138756,0.0861244019138756,0.08612438701271441,0.0861244168150368,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Buzz Aldrin | Ashly DelGrosso,0.06698564593301436,0.06698564593301436,0.06698563103185316,0.06698566083417555,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Chad Ochocinco | Cheryl Burke,0.0861244019138756,0.0861244019138756,0.08612438701271441,0.0861244168150368,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Evan Lysacek | Anna Trebunskaya,0.11004784688995216,0.11004784688995216,0.11004783198879096,0.11004786179111335,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Pamela Anderson | Damian Whitewood,0.10047846889952153,0.10047846889952153,0.10047845399836033,0.10047848380068272,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Nicole Scherzinger | Derek Hough,0.11961722488038277,0.11961722488038277,0.11961720997922158,0.11961723978154397,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Erin Andrews | Maksim Chmerkoskiy,0.10047846889952153,0.10047846889952153,0.10047845399836033,0.10047848380068272,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Kate Gosselin | Tony Dovolani,0.07655502392344497,0.07655502392344497,0.07655500902228378,0.07655503882460617,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,1,percent,Jake Pavelka | Chelsie Hightower,0.09569377990430622,0.09569377990430622,0.09569376500314503,0.09569379480546741,2.9802322387695312e-08,0.0,0.0,1.0,1.0,0.0,1.4901161193847656e-08,False
10,2,percent,Aiden Turner | Edyta Sliwinska,0.08636363636363636,0.07906729861997733,0.06529523208815537,0.09283936515179929,0.027544133063643922,5.551115123125783e-16,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,2,percent,Shannen Doherty | Mark Ballas,0.09090909090909091,0.05418566813879295,0.04041360160697098,0.06795773467061492,0.027544133063643936,0.0,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,True
10,2,percent,Niecy Nash | Louis van Amstel,0.09545454545454546,0.09078957820484702,0.07701751167302506,0.10456164473666898,0.027544133063643922,5.551115123125783e-16,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,2,percent,Buzz Aldrin | Ashly DelGrosso,0.05454545454545454,0.09054947495855792,0.07677740842673596,0.10432154149037988,0.027544133063643922,5.551115123125783e-16,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,2,percent,Chad Ochocinco | Cheryl Burke,0.07272727272727272,0.07942655882095175,0.06565449228912978,0.0931986253527737,0.027544133063643922,5.551115123125783e-16,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,2,percent,Evan Lysacek | Anna Trebunskaya,0.10909090909090909,0.10956942991261519,0.09579736338079323,0.12334149644443715,0.027544133063643922,5.551115123125783e-16,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,2,percent,Pamela Anderson | Damian Whitewood,0.1,0.10023932091836804,0.08646725438654608,0.11401138745019,0.027544133063643922,5.551115123125783e-16,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,2,percent,Nicole Scherzinger | Derek Hough,0.12727272727272726,0.12344501727551915,0.10967295074369719,0.13721708380734113,0.027544133063643936,0.0,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,2,percent,Erin Andrews | Maksim Chmerkoskiy,0.10454545454545454,0.10251204777742474,0.08873998124560278,0.1162841143092467,0.027544133063643922,5.551115123125783e-16,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,2,percent,Kate Gosselin | Tony Dovolani,0.06818181818181818,0.07691406450687753,0.06314199797505557,0.09068613103869949,0.027544133063643922,5.551115123125783e-16,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,2,percent,Jake Pavelka | Chelsie Hightower,0.09090909090909091,0.09330154710795256,0.0795294805761306,0.10707361363977452,0.027544133063643922,5.551115123125783e-16,0.0,1.0,0.5,0.002086367982126238,0.013772066531821966,False
10,3,percent,Aiden Turner | Edyta Sliwinska,0.09852216748768473,0.09170362674999127,0.09170318191744657,0.09170407158253598,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,False
10,3,percent,Niecy Nash | Louis van Amstel,0.10344827586206896,0.10004150958404456,0.10004106475149986,0.10004195441658927,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,False
10,3,percent,Buzz Aldrin | Ashly DelGrosso,0.06403940886699508,0.07851961701218817,0.07851917217964346,0.07852006184473287,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,True
10,3,percent,Chad Ochocinco | Cheryl Burke,0.09852216748768473,0.09187702422905435,0.09187657939650964,0.09187746906159905,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,False
10,3,percent,Evan Lysacek | Anna Trebunskaya,0.12807881773399016,0.12249047038804169,0.12249002555549698,0.12249091522058639,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,False
10,3,percent,Pamela Anderson | Damian Whitewood,0.10344827586206896,0.10460574749271088,0.10460530266016618,0.10460619232525559,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,False
10,3,percent,Nicole Scherzinger | Derek Hough,0.11330049261083744,0.12116614486131465,0.12116570002876995,0.12116658969385935,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,False
10,3,percent,Erin Andrews | Maksim Chmerkoskiy,0.11330049261083744,0.11105487977743562,0.11105443494489092,0.11105532460998033,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,False
10,3,percent,Kate Gosselin | Tony Dovolani,0.07389162561576355,0.07728619661532339,0.07728575178277869,0.07728664144786809,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,False
10,3,percent,Jake Pavelka | Chelsie Hightower,0.10344827586206896,0.10125479008210124,0.10125434524955654,0.10125523491464594,8.896650894041347e-07,0.0,0.0,1.0,0.543138739152731,1.9787599283158366e-12,4.4483254470821225e-07,False
10,4,percent,Aiden Turner | Edyta Sliwinska,0.0889487870619946,0.08810938763782042,0.08545395966499125,0.09076481561064959,0.005310855945658333,0.0,0.0,1.0,0.5464057382562532,6.346167946995271e-05,0.00265542797282917,True
10,4,percent,Niecy Nash | Louis van Amstel,0.09703504043126684,0.10226568702665645,0.09961025905382728,0.10492111499948562,0.005310855945658333,0.0,0.0,1.0,0.5464057382562532,6.346167946995271e-05,0.00265542797282917,False
10,4,percent,Chad Ochocinco | Cheryl Burke,0.11859838274932614,0.11002896108845517,0.107373533115626,0.11268438906128433,0.005310855945658333,0.0,0.0,1.0,0.5464057382562532,6.346167946995271e-05,0.00265542797282917,False
10,4,percent,Evan Lysacek | Anna Trebunskaya,0.14016172506738545,0.13688055517527736,0.1342251272024482,0.13953598314810653,0.005310855945658333,0.0,0.0,1.0,0.5464057382562532,6.346167946995271e-05,0.00265542797282917,False
10,4,percent,Pamela Anderson | Damian Whitewood,0.12668463611859837,0.12071295172466007,0.1180575237518309,0.12336837969748923,0.005310855945658333,0.0,0.0,1.0,0.5464057382562532,6.346167946995271e-05,0.00265542797282917,False
10,4,percent,Nicole Scherzinger | Derek Hough,0.1347708894878706,0.1332830839250158,0.13062765595218664,0.13593851189784498,0.005310855945658333,0.0,0.0,1.0,0.5464057382562532,6.346167946995271e-05,0.00265542797282917,False
10,4,percent,Erin Andrews | Maksim Chmerkoskiy,0.10512129380053908,0.11210523281004657,0.1094498048372174,0.11476066078287574,0.005310855945658333,0.0,0.0,1.0,0.5464057382562532,6.346167946995271e-05,0.00265542797282917,False
10,4,percent,Kate Gosselin | Tony Dovolani,0.0862533692722372,0.0908057124108043,0.08815028443797514,0.09346114038363347,0.005310855945658333,0.0,0.0,1.0,0.5464057382562532,6.346167946995271e-05,0.00265542797282917,False
10,4,percent,Jake Pavelka | Chelsie Hightower,0.10242587601078167,0.10580843480246228,0.10315300682963312,0.10846386277529145,0.005310855945658333,0.0,0.0,1.0,0.5464057382562532,6.346167946995271e-05,0.00265542797282917,False
10,5,percent,Niecy Nash | Louis van Amstel,0.10404624277456648,0.10727237375491296,0.10727215217598131,0.1072725953338446,4.431578632946298e-07,0.0,0.0,1.0,0.6017647142141755,3.927777835795776e-13,2.215789316416324e-07,False
10,5,percent,Chad Ochocinco | Cheryl Burke,0.10404624277456648,0.1106626755747369,0.11066245399580525,0.11066289715366855,4.431578632946298e-07,0.0,0.0,1.0,0.6017647142141755,3.927777835795776e-13,2.215789316416324e-07,False
10,5,percent,Evan Lysacek | Anna Trebunskaya,0.15606936416184972,0.15369471680862115,0.1536944952296895,0.1536949383875528,4.431578632946298e-07,0.0,0.0,1.0,0.6017647142141755,3.927777835795776e-13,2.215789316416324e-07,False
10,5,percent,Pamela Anderson | Damian Whitewood,0.12138728323699421,0.12576368697754658,0.12576346539861494,0.12576390855647823,4.431578632946298e-07,0.0,0.0,1.0,0.6017647142141755,3.927777835795776e-13,2.215789316416324e-07,False
10,5,percent,Nicole Scherzinger | Derek Hough,0.1676300578034682,0.15908043725068227,0.15908021567175062,0.15908065882961392,4.431578632946298e-07,0.0,0.0,1.0,0.6017647142141755,3.927777835795776e-13,2.215789316416324e-07,False
10,5,percent,Erin Andrews | Maksim Chmerkoskiy,0.12716763005780346,0.125482966668989,0.12548274509005736,0.12548318824792065,4.431578632946298e-07,0.0,0.0,1.0,0.6017647142141755,3.927777835795776e-13,2.215789316416324e-07,False
10,5,percent,Kate Gosselin | Tony Dovolani,0.08670520231213873,0.09183167486929826,0.09183145329036661,0.09183189644822991,4.431578632946298e-07,0.0,0.0,1.0,0.6017647142141755,3.927777835795776e-13,2.215789316416324e-07,True
10,5,percent,Jake Pavelka | Chelsie Hightower,0.1329479768786127,0.12621147428770363,0.12621125270877198,0.12621169586663528,4.431578632946298e-07,0.0,0.0,1.0,0.6017647142141755,3.927777835795776e-13,2.215789316416324e-07,False
10,6,percent,Niecy Nash | Louis van Amstel,0.12440137359311731,0.1228636416240556,0.12286264245834304,0.12286464078976815,1.9983314251126316e-06,0.0,0.0,1.0,0.7549631838967146,6.988324848131424e-12,9.991657125630523e-07,False
10,6,percent,Chad Ochocinco | Cheryl Burke,0.148325377166335,0.14183868426780652,0.14183768510209396,0.14183968343351908,1.9983314251126316e-06,0.0,0.0,1.0,0.7549631838967146,6.988324848131424e-12,9.991657125630523e-07,False
10,6,percent,Evan Lysacek | Anna Trebunskaya,0.12918703555466454,0.1390007030400268,0.13899970387431423,0.13900170220573935,1.9983314251126316e-06,0.0,0.0,1.0,0.7549631838967146,6.988324848131424e-12,9.991657125630523e-07,False
10,6,percent,Pamela Anderson | Damian Whitewood,0.14354019367528983,0.1423005272762206,0.14229952811050806,0.14230152644193317,1.9983314251126316e-06,0.0,0.0,1.0,0.7549631838967146,6.988324848131424e-12,9.991657125630523e-07,False
10,6,percent,Nicole Scherzinger | Derek Hough,0.17224890226905065,0.17296380315657556,0.172962803990863,0.1729648023222881,1.9983314251126316e-06,0.0,0.0,1.0,0.7549631838967146,6.988324848131424e-12,9.991657125630523e-07,False
10,6,percent,Erin Andrews | Maksim Chmerkoskiy,0.16267997069846646,0.15667455417291212,0.15667355500719957,0.15667555333862468,1.9983314251126316e-06,0.0,0.0,1.0,0.7549631838967146,6.988324848131424e-12,9.991657125630523e-07,False
10,6,percent,Jake Pavelka | Chelsie Hightower,0.11961714704307622,0.1243580908560205,0.12435709169030794,0.12435909002173305,1.9983314251126316e-06,0.0,0.0,1.0,0.7549631838967146,6.988324848131424e-12,9.991657125630523e-07,True
10,7,percent,Niecy Nash | Louis van Amstel,0.15755627009646303,0.1595987849173802,0.15375210895276034,0.16544546088200004,0.011693351929239704,0.0,0.0,1.0,0.5312039951797178,0.00020510171901158062,0.005846675964619848,False
10,7,percent,Chad Ochocinco | Cheryl Burke,0.16720257234726688,0.16475577997949187,0.15890910401487202,0.17060245594411172,0.011693351929239704,0.0,0.0,1.0,0.5312039951797178,0.00020510171901158062,0.005846675964619848,False
10,7,percent,Evan Lysacek | Anna Trebunskaya,0.17363344051446947,0.16665237536410193,0.16080569939948208,0.1724990513287218,0.011693351929239704,0.0,0.0,1.0,0.5312039951797178,0.00020510171901158062,0.005846675964619848,False
10,7,percent,Pamela Anderson | Damian Whitewood,0.1639871382636656,0.15316741340381138,0.14732073743919152,0.15901408936843123,0.011693351929239704,0.0,0.0,1.0,0.5312039951797178,0.00020510171901158062,0.005846675964619848,True
10,7,percent,Nicole Scherzinger | Derek Hough,0.17363344051446947,0.18483524003521412,0.17898856407059427,0.19068191599983397,0.011693351929239704,0.0,0.0,1.0,0.5312039951797178,0.00020510171901158062,0.005846675964619848,False
10,7,percent,Erin Andrews | Maksim Chmerkoskiy,0.1639871382636656,0.17099041037040402,0.16514373440578417,0.17683708633502387,0.011693351929239704,0.0,0.0,1.0,0.5312039951797178,0.00020510171901158062,0.005846675964619848,False
10,8,percent,Niecy Nash | Louis van Amstel,0.16996047430830039,0.1792124764386094,0.17921218284013896,0.17921277003707986,5.871969409043665e-07,0.0,0.0,1.0,0.5,4.310003092739542e-13,2.935984704571719e-07,True
10,8,percent,Chad Ochocinco | Cheryl Burke,0.17786561264822134,0.1862108092732301,0.18621051567475966,0.18621110287170056,5.871969409043665e-07,0.0,0.0,1.0,0.5,4.310003092739542e-13,2.935984704571719e-07,False
10,8,percent,Evan Lysacek | Anna Trebunskaya,0.20948616600790515,0.20314063786248082,0.20314034426401037,0.20314093146095127,5.871969409043665e-07,0.0,0.0,1.0,0.5,4.310003092739542e-13,2.935984704571719e-07,False
10,8,percent,Nicole Scherzinger | Derek Hough,0.233201581027668,0.22573411689586867,0.22573382329739822,0.22573441049433912,5.871969409043665e-07,0.0,0.0,1.0,0.5,4.310003092739542e-13,2.935984704571719e-07,False
10,8,percent,Erin Andrews | Maksim Chmerkoskiy,0.20948616600790515,0.20570196414187963,0.20570167054340918,0.2057022577403501,5.871969409043665e-07,0.0,0.0,1.0,0.5,4.310003092739542e-13,2.935984704571719e-07,False
10,9,percent,Chad Ochocinco | Cheryl Burke,0.23008849557522124,0.2279052304150166,0.22790506101392646,0.22790539981610672,3.388021802552821e-07,0.0,0.0,1.0,0.3220630422028017,1.1478691733685058e-13,1.6940109012108702e-07,True
10,9,percent,Evan Lysacek | Anna Trebunskaya,0.2610619469026549,0.25186436314800675,0.25186419374691665,0.25186453254909685,3.3880218019977093e-07,1.638452706842486e-10,0.0,1.0,0.3220630422028017,1.1478691733685058e-13,1.6940109012108702e-07,False
10,9,percent,Nicole Scherzinger | Derek Hough,0.2610619469026549,0.27052562922928175,0.27052545982819165,0.27052579863037185,3.3880218019977093e-07,1.638452706842486e-10,0.0,1.0,0.3220630422028017,1.1478691733685058e-13,1.6940109012108702e-07,False
10,9,percent,Erin Andrews | Maksim Chmerkoskiy,0.24778761061946902,0.2497047813097659,0.24970461190867577,0.24970495071085602,3.388021802552821e-07,0.0,0.0,1.0,0.3220630422028017,1.1478691733685058e-13,1.6940109012108702e-07,False
10,10,percent,Evan Lysacek | Anna Trebunskaya,0.325268368450467,0.32605079901580936,0.32605078411464816,0.32605081391697055,2.9802322387695312e-08,0.0,0.0,1.0,0.16829943088829236,0.0,1.4901161193847656e-08,True
10,10,percent,Nicole Scherzinger | Derek Hough,0.3481193038992962,0.3499985161767515,0.3499985012755903,0.3499985310779127,2.9802322387695312e-08,0.0,0.0,1.0,0.16829943088829236,0.0,1.4901161193847656e-08,True
10,10,percent,Erin Andrews | Maksim Chmerkoskiy,0.32661232765023673,0.3239506848074391,0.3239506699062779,0.3239506997086003,2.9802322387695312e-08,0.0,0.0,1.0,0.16829943088829236,0.0,1.4901161193847656e-08,True
11,1,percent,David Hasselhoff | Kym Johnson,0.06607929515418502,0.06599024361900631,0.0659589298375497,0.06602155740046292,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,True
11,1,percent,Florence Henderson | Corky Ballas,0.07929515418502203,0.07929537274773364,0.07926405896627703,0.07932668652919025,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,Kyle Massey | Lacey Schwimmer,0.1013215859030837,0.10132162889265364,0.10129031511119703,0.10135294267411026,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,Jennifer Grey | Derek Hough,0.10572687224669604,0.10572689734842884,0.10569558356697223,0.10575821112988545,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,Rick Fox | Cheryl Burke,0.09691629955947137,0.09691636020241629,0.09688504642095967,0.0969476739838729,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,Kurt Warner | Anna Trebunskaya,0.08370044052863436,0.08370059394640109,0.08366928016494447,0.0837319077278577,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,Margaret Cho | Louis van Amstel,0.06607929515418502,0.06612111578886037,0.06608980200740376,0.06615242957031699,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,Michael Bolton | Chelsie Hightower,0.07048458149779736,0.07048522339120293,0.07045390960974632,0.07051653717265954,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,Brandy | Maksim Chmerkoskiy,0.1013215859030837,0.10132162894215722,0.10129031516070061,0.10135294272361384,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,The Situation | Karina Smirnoff,0.06607929515418502,0.06612497811827413,0.06609366433681751,0.06615629189973074,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,Audrina Patridge | Tony Dovolani,0.08370044052863436,0.08370059332759601,0.0836692795461394,0.08373190710905262,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,1,percent,Bristol Palin | Mark Ballas,0.07929515418502203,0.07929536774901987,0.07926405396756325,0.07932668153047648,6.262756291322558e-05,0.0,0.0,1.0,1.0,1.176663490934815e-08,3.131378145661022e-05,False
11,2,percent,Florence Henderson | Corky Ballas,0.08597285067873303,0.08543527512841431,0.08543500857183972,0.0854355416849889,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
11,2,percent,Kyle Massey | Lacey Schwimmer,0.09954751131221719,0.10401391091173709,0.1040136443551625,0.10401417746831168,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
11,2,percent,Jennifer Grey | Derek Hough,0.1085972850678733,0.11089698200555594,0.11089671544898135,0.11089724856213053,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
11,2,percent,Rick Fox | Cheryl Burke,0.09502262443438914,0.09939330769537043,0.09939304113879584,0.09939357425194502,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
11,2,percent,Kurt Warner | Anna Trebunskaya,0.09502262443438914,0.09231849363801686,0.09231822708144227,0.09231876019459145,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
11,2,percent,Margaret Cho | Louis van Amstel,0.08144796380090498,0.07612055962051509,0.0761202930639405,0.07612082617708968,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
11,2,percent,Michael Bolton | Chelsie Hightower,0.05429864253393665,0.06488111362137305,0.06488084706479846,0.06488138017794765,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,True
11,2,percent,Brandy | Maksim Chmerkoskiy,0.09502262443438914,0.10175155805272226,0.10175129149614767,0.10175182460929685,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
11,2,percent,The Situation | Karina Smirnoff,0.08144796380090498,0.07612262710413614,0.07612236054756155,0.07612289366071073,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
11,2,percent,Audrina Patridge | Tony Dovolani,0.10407239819004525,0.09684342271545728,0.09684315615888268,0.09684368927203187,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
11,2,percent,Bristol Palin | Mark Ballas,0.09954751131221719,0.092222756561764,0.09222249000518941,0.09222302311833859,5.331131491814745e-07,0.0,0.0,1.0,0.5,7.815764820272471e-13,2.665565745897528e-07,False
